user_id,apartment_id,viewed_at,is_wishlisted,call_to_action
6980,54124,2024-08-05,True,Contact Agent
2748,193171,2021-04-08,True,Reported
6755,140939,2022-01-25,True,Contact Agent
2602,167740,2024-08-28,True,Reported
663,68327,2022-05-01,False,Contact Agent
7657,95029,2023-06-23,True,Contact Agent
6504,68556,2021-04-28,True,Shortlisted
3213,33378,2020-03-07,True,Contact Agent
7525,162022,2022-05-11,False,Contact Agent
8608,36109,2020-03-26,True,Shortlisted
5239,101918,2020-02-09,False,Contact Agent
5225,168896,2020-12-10,False,Shortlisted
4439,133653,2025-02-19,False,Contact Agent
9973,71442,2021-01-26,True,Shortlisted
6433,78832,2024-01-04,False,Reported
7055,106144,2023-12-30,False,Contact Agent
3094,104693,2023-12-21,False,Reported
9567,145681,2024-04-29,True,Contact Agent
647,31217,2023-05-13,False,Shortlisted
4156,36550,2021-10-06,True,Contact Agent
5110,21377,2021-02-18,True,Shortlisted
3034,37175,2023-03-18,False,Contact Agent
8681,43616,2020-07-30,True,Contact Agent
6785,104181,2022-03-20,False,Reported
8750,23615,2023-04-19,False,Reported
2199,122460,2020-04-09,False,Contact Agent
6448,188187,2021-11-11,False,Contact Agent
6083,170950,2023-08-13,False,Contact Agent
1347,182090,2021-10-08,False,Contact Agent
6679,94354,2024-11-19,True,Shortlisted
2673,23730,2022-02-20,False,Shortlisted
4676,95735,2020-01-30,True,Reported
4299,63633,2021-12-15,False,Shortlisted
9520,117831,2024-07-27,True,Contact Agent
7901,146276,2020-06-18,True,Shortlisted
1320,113362,2023-10-13,True,Shortlisted
932,67387,2021-03-19,True,Contact Agent
2683,114105,2020-01-15,False,Shortlisted
834,139039,2020-11-09,True,Reported
5603,38477,2023-03-29,False,Shortlisted
730,88412,2020-11-08,False,Shortlisted
5886,198102,2022-10-31,True,Reported
4588,127663,2025-01-11,False,Contact Agent
7033,182400,2020-05-24,False,Contact Agent
9177,44369,2021-05-01,True,Shortlisted
5355,87083,2023-02-05,False,Shortlisted
9077,132081,2022-01-29,True,Shortlisted
432,57429,2024-08-06,True,Contact Agent
1491,89216,2022-04-24,False,Contact Agent
3892,163190,2020-12-15,False,Contact Agent
849,155847,2022-07-20,False,Contact Agent
5309,117085,2021-06-06,False,Contact Agent
862,112609,2025-01-16,True,Reported
6204,77447,2022-01-14,False,Contact Agent
4122,57221,2021-05-21,False,Contact Agent
6980,90122,2024-11-21,False,Contact Agent
9475,4388,2020-03-09,False,Contact Agent
2813,124674,2024-06-03,True,Shortlisted
5463,71327,2020-03-02,True,Reported
9935,99985,2024-05-13,False,Reported
4542,190684,2022-06-18,True,Contact Agent
8554,45715,2023-01-29,False,Reported
6947,161431,2023-08-18,True,Reported
8329,33729,2021-01-10,False,Shortlisted
6491,148400,2021-02-13,True,Contact Agent
6630,53309,2020-05-20,False,Contact Agent
9122,30331,2022-09-04,False,Contact Agent
2147,46045,2023-10-15,True,Reported
2463,65251,2020-12-27,False,Contact Agent
8953,93766,2022-08-30,True,Contact Agent
5471,111799,2021-03-17,True,Shortlisted
3015,57686,2023-08-06,False,Shortlisted
1509,166947,2021-05-12,True,Contact Agent
6607,77019,2024-08-30,True,Contact Agent
2086,90801,2023-10-28,True,Reported
6363,64827,2024-06-09,False,Reported
6513,68093,2020-12-04,False,Reported
4405,118009,2021-05-12,False,Shortlisted
5984,77293,2023-01-23,False,Shortlisted
2854,115839,2020-03-18,True,Contact Agent
6133,180414,2020-02-13,True,Contact Agent
5745,190731,2021-01-02,False,Contact Agent
581,67827,2024-09-30,True,Contact Agent
5763,65846,2022-03-03,False,Reported
1786,20534,2020-06-08,False,Reported
7455,189982,2021-09-18,False,Reported
674,45003,2020-08-23,False,Reported
9379,198207,2020-01-29,False,Reported
5201,84332,2020-03-02,False,Contact Agent
5386,18654,2022-03-10,False,Shortlisted
8522,69117,2024-08-24,False,Reported
5331,106164,2020-10-01,True,Shortlisted
5988,31033,2022-03-29,False,Contact Agent
4283,88632,2023-07-25,True,Shortlisted
9978,144414,2020-07-14,False,Reported
6969,131413,2024-04-26,False,Contact Agent
4720,81945,2024-03-31,False,Shortlisted
8574,175436,2023-02-18,True,Contact Agent
9241,149427,2020-05-09,True,Shortlisted
8470,170012,2024-04-08,False,Reported
5305,198837,2023-07-12,True,Shortlisted
3593,42344,2022-02-26,True,Shortlisted
9963,161509,2024-04-17,True,Contact Agent
8967,33656,2022-10-18,True,Contact Agent
2033,184401,2023-08-14,True,Reported
1443,190597,2022-12-28,True,Contact Agent
5061,160900,2022-04-01,False,Contact Agent
273,5992,2020-08-26,True,Contact Agent
385,164565,2024-02-23,True,Contact Agent
6490,176478,2020-09-20,False,Contact Agent
8615,25928,2024-09-03,True,Contact Agent
6285,95544,2021-08-20,False,Reported
2708,89879,2020-11-24,True,Shortlisted
6308,12479,2024-11-07,True,Shortlisted
1917,37435,2021-07-28,False,Contact Agent
1681,47704,2023-05-16,True,Contact Agent
5660,122538,2022-05-19,True,Contact Agent
978,120366,2020-10-23,True,Contact Agent
1404,73347,2022-03-14,True,Contact Agent
7679,2154,2024-06-02,True,Contact Agent
8067,2414,2023-07-12,True,Contact Agent
8019,15505,2024-07-14,False,Contact Agent
3299,61669,2023-04-24,True,Contact Agent
8087,57579,2022-01-28,True,Reported
5201,37194,2021-01-25,True,Contact Agent
9436,182157,2020-12-10,False,Contact Agent
1168,88363,2021-05-26,False,Shortlisted
172,108724,2021-12-12,False,Contact Agent
2743,93119,2024-07-17,True,Reported
3840,83546,2023-06-18,True,Shortlisted
7419,33313,2021-12-19,True,Contact Agent
8763,102397,2023-12-01,True,Contact Agent
9760,119713,2022-03-14,False,Contact Agent
5791,149560,2023-08-16,False,Reported
3880,8487,2022-10-14,False,Contact Agent
3866,171901,2020-05-16,False,Contact Agent
7724,1463,2024-09-17,False,Reported
6081,34098,2022-10-11,True,Contact Agent
6464,181489,2022-10-25,True,Contact Agent
629,91261,2021-12-12,True,Contact Agent
6724,97284,2021-07-24,False,Contact Agent
2786,157243,2020-02-11,True,Reported
861,2098,2024-09-03,False,Reported
6959,68012,2020-05-17,True,Contact Agent
6399,174652,2023-12-17,True,Shortlisted
9719,154715,2021-04-05,False,Shortlisted
6584,116567,2020-03-07,False,Reported
373,128985,2025-01-11,False,Shortlisted
1041,19636,2024-11-24,False,Shortlisted
4266,191818,2021-09-17,True,Reported
1603,61994,2021-12-30,False,Contact Agent
392,128821,2023-01-18,False,Reported
4079,64986,2021-01-17,False,Reported
921,112065,2024-11-03,True,Contact Agent
1168,4465,2024-06-30,False,Reported
5526,157706,2020-12-24,False,Contact Agent
1684,79356,2023-08-20,True,Shortlisted
3159,148251,2024-08-07,True,Contact Agent
1074,138803,2021-07-11,False,Reported
7653,72973,2020-03-15,True,Reported
7140,35734,2020-12-18,True,Shortlisted
6390,168700,2024-06-11,False,Shortlisted
2265,59180,2023-12-18,False,Shortlisted
2525,192684,2023-03-09,False,Reported
5590,10877,2022-04-12,True,Contact Agent
5160,31677,2024-11-17,False,Reported
3043,48517,2020-02-18,False,Contact Agent
6184,79181,2020-10-13,False,Shortlisted
9474,163776,2024-05-24,False,Contact Agent
8651,107596,2024-08-15,True,Reported
6939,93087,2024-06-18,True,Reported
9184,176620,2020-11-27,True,Reported
5667,31475,2023-08-12,True,Shortlisted
6564,198378,2022-06-18,False,Shortlisted
8878,157276,2022-04-02,True,Contact Agent
5855,66066,2025-01-04,True,Contact Agent
3632,46854,2021-03-14,True,Contact Agent
387,21549,2024-05-13,False,Contact Agent
5715,20022,2025-03-18,False,Contact Agent
2469,112601,2021-06-12,True,Reported
3426,71373,2022-08-22,True,Reported
2148,30158,2023-10-10,True,Contact Agent
5024,183463,2022-11-24,True,Contact Agent
4544,139840,2020-05-10,True,Reported
1054,78656,2021-11-11,True,Reported
37,20218,2021-07-27,False,Reported
9871,84051,2020-04-10,False,Contact Agent
9668,175746,2023-12-18,False,Shortlisted
4150,116414,2021-05-16,False,Reported
8454,63098,2024-08-30,False,Contact Agent
7480,194930,2021-12-31,False,Shortlisted
3556,91980,2022-12-19,False,Shortlisted
8112,176370,2024-02-09,False,Contact Agent
1317,193821,2020-09-05,True,Contact Agent
86,88296,2022-01-11,True,Contact Agent
3597,118505,2025-03-16,False,Contact Agent
636,181564,2020-12-12,False,Contact Agent
6858,139896,2020-11-07,True,Contact Agent
1162,165567,2021-08-23,True,Shortlisted
9975,163588,2020-07-24,True,Shortlisted
7450,172670,2022-07-26,False,Contact Agent
3973,17186,2022-02-06,False,Reported
3691,56819,2023-05-22,False,Shortlisted
8623,116416,2023-05-29,True,Contact Agent
1825,143400,2022-09-20,True,Shortlisted
4401,85583,2022-01-01,False,Shortlisted
3261,70731,2021-12-25,False,Contact Agent
8713,46173,2025-03-20,True,Reported
3464,40168,2020-12-08,True,Contact Agent
3939,80535,2020-06-03,False,Reported
4432,38751,2022-12-18,True,Reported
1170,182747,2022-05-15,True,Reported
2065,6322,2020-11-21,False,Contact Agent
2999,111694,2022-01-23,False,Reported
8332,27252,2020-07-20,False,Reported
3802,146365,2023-04-08,False,Contact Agent
4371,54015,2021-08-04,True,Reported
7183,90062,2024-10-02,True,Shortlisted
4928,68889,2022-12-05,True,Reported
8008,61430,2021-10-13,True,Contact Agent
390,125388,2024-06-20,False,Reported
1786,77189,2023-12-19,False,Shortlisted
5881,37694,2025-03-06,False,Reported
6518,25678,2020-07-18,True,Contact Agent
5571,74033,2022-10-18,True,Contact Agent
2150,163233,2021-05-27,True,Reported
6277,45091,2021-05-23,True,Contact Agent
5767,32812,2021-06-01,False,Shortlisted
2279,162844,2025-02-26,True,Contact Agent
3336,66387,2022-09-12,True,Contact Agent
1233,28796,2022-11-04,False,Contact Agent
2856,155908,2023-02-16,False,Shortlisted
5572,158758,2024-09-01,True,Contact Agent
1467,170927,2021-08-26,True,Contact Agent
5184,19843,2021-10-15,False,Contact Agent
2216,80908,2024-09-08,True,Contact Agent
8416,115481,2024-08-15,False,Shortlisted
5453,70588,2021-12-21,False,Contact Agent
4356,61228,2024-05-30,False,Reported
9080,96669,2024-05-01,True,Shortlisted
8292,162479,2024-04-26,False,Reported
3314,102302,2021-09-14,False,Reported
91,77993,2023-07-14,False,Contact Agent
7704,88620,2021-08-25,False,Reported
1822,178797,2020-04-20,True,Shortlisted
4939,138340,2021-04-07,False,Contact Agent
9345,55392,2021-12-01,False,Reported
1164,198496,2021-07-27,False,Shortlisted
658,154293,2024-03-29,True,Contact Agent
7935,164857,2020-01-27,True,Contact Agent
9436,34006,2020-06-03,True,Shortlisted
4418,177250,2024-02-03,True,Contact Agent
3989,143319,2021-08-28,False,Contact Agent
2054,4447,2022-02-21,True,Reported
7763,171454,2021-10-02,False,Reported
4635,40469,2023-04-10,False,Contact Agent
4655,184292,2021-12-14,True,Contact Agent
5817,158510,2023-04-03,False,Reported
2874,83562,2024-02-12,False,Shortlisted
46,56920,2020-04-04,False,Shortlisted
5364,17768,2022-04-06,True,Reported
5462,173634,2022-10-01,False,Contact Agent
2418,40962,2021-07-04,True,Contact Agent
8790,7488,2022-04-13,False,Contact Agent
9690,193836,2024-11-13,False,Contact Agent
2057,116124,2023-01-15,True,Contact Agent
2024,13500,2020-02-11,True,Shortlisted
7606,8617,2023-10-25,False,Contact Agent
5627,90243,2024-09-11,False,Contact Agent
6976,156840,2023-09-14,False,Contact Agent
7186,30222,2022-08-31,True,Contact Agent
5509,96589,2024-04-01,True,Shortlisted
3274,39296,2021-06-26,True,Contact Agent
1109,40217,2023-01-29,True,Contact Agent
3758,155676,2022-07-11,False,Contact Agent
4827,59392,2021-03-03,False,Reported
9671,153680,2020-12-26,False,Contact Agent
4720,23423,2020-02-13,False,Contact Agent
6488,45077,2020-01-01,True,Contact Agent
1737,146690,2022-11-10,False,Reported
3730,96985,2021-03-29,False,Contact Agent
3089,69426,2020-08-27,True,Contact Agent
3218,107368,2023-03-29,False,Contact Agent
6520,117265,2021-08-20,True,Reported
5713,185854,2023-10-07,False,Contact Agent
8451,107093,2021-03-22,False,Reported
2763,112903,2021-04-23,False,Reported
7634,177049,2022-08-25,True,Contact Agent
9961,117320,2024-02-08,False,Contact Agent
1198,27479,2020-09-25,False,Contact Agent
7951,122520,2024-07-20,True,Reported
1052,168490,2020-01-05,False,Reported
1774,61444,2022-02-20,True,Reported
2644,63694,2022-04-01,False,Shortlisted
3144,24561,2022-01-10,False,Contact Agent
8207,89287,2020-04-15,False,Reported
4734,15132,2021-10-17,False,Reported
8632,105535,2024-12-20,False,Contact Agent
3582,146601,2022-10-04,True,Contact Agent
694,69618,2022-06-05,False,Contact Agent
7269,133453,2022-10-19,False,Reported
4488,28903,2022-01-31,True,Contact Agent
1944,156408,2024-05-17,False,Contact Agent
2212,105426,2024-02-07,True,Reported
5552,23558,2021-07-06,False,Contact Agent
2360,135702,2020-02-28,True,Contact Agent
9596,139263,2022-08-11,True,Reported
7818,179526,2023-01-09,False,Reported
6535,193339,2023-07-30,False,Shortlisted
3905,112176,2020-04-19,False,Shortlisted
2336,129838,2021-03-31,True,Contact Agent
9379,143385,2022-09-12,True,Shortlisted
1110,31280,2024-07-26,False,Reported
6929,54857,2021-02-12,False,Reported
172,70268,2024-09-30,False,Reported
1133,169076,2020-07-22,False,Contact Agent
9829,151738,2022-01-20,False,Shortlisted
3769,61980,2023-10-18,True,Shortlisted
439,92264,2022-12-19,True,Contact Agent
3143,158439,2023-11-18,True,Reported
8216,129746,2022-06-08,False,Contact Agent
4804,71853,2021-03-28,False,Reported
3008,8880,2023-10-07,False,Contact Agent
5942,17805,2023-05-22,False,Reported
7728,131419,2020-09-13,False,Shortlisted
3420,76886,2020-11-11,False,Contact Agent
6927,181008,2024-05-08,True,Contact Agent
5072,113936,2023-02-01,True,Contact Agent
9524,51433,2021-10-13,False,Reported
5745,12278,2020-01-03,False,Shortlisted
4447,43825,2021-12-02,False,Reported
6708,23844,2020-07-11,False,Contact Agent
1396,46831,2024-08-03,False,Contact Agent
4982,106112,2023-08-12,True,Reported
4233,143963,2020-12-25,False,Shortlisted
6781,73081,2024-10-23,False,Contact Agent
3279,35946,2021-01-20,True,Contact Agent
1128,181422,2024-06-14,True,Reported
2261,36710,2021-07-06,True,Shortlisted
2969,25305,2021-07-09,False,Contact Agent
8521,76216,2020-06-16,False,Shortlisted
7356,46514,2020-12-03,True,Contact Agent
6738,82840,2021-11-12,False,Shortlisted
4049,50963,2021-09-17,False,Reported
4513,128785,2024-11-01,True,Shortlisted
561,115839,2021-04-26,False,Contact Agent
8221,160237,2024-06-15,False,Shortlisted
989,28253,2020-10-13,False,Reported
1048,199968,2023-03-12,False,Contact Agent
1850,4441,2022-05-25,False,Shortlisted
4165,75167,2022-04-25,False,Contact Agent
1608,44006,2024-12-12,True,Contact Agent
1528,69439,2022-02-19,True,Shortlisted
5517,99661,2021-07-27,False,Contact Agent
1200,21618,2025-01-07,True,Contact Agent
8357,18356,2023-01-28,True,Contact Agent
9214,95062,2022-12-13,True,Reported
2411,159548,2024-12-12,True,Reported
2746,103590,2021-10-20,True,Shortlisted
9558,135106,2020-02-18,True,Contact Agent
1978,79025,2024-12-30,True,Contact Agent
9209,82396,2020-05-08,True,Contact Agent
2186,122174,2020-04-14,False,Shortlisted
771,71525,2020-01-06,True,Shortlisted
3444,82220,2020-03-23,True,Contact Agent
8762,98859,2022-12-17,False,Contact Agent
7948,151475,2021-10-25,False,Shortlisted
421,38796,2024-06-15,False,Contact Agent
5949,7688,2022-03-17,True,Reported
5914,153628,2020-12-12,True,Contact Agent
1089,193587,2021-04-11,False,Shortlisted
4424,56654,2023-08-16,True,Contact Agent
349,117545,2022-10-23,True,Shortlisted
7244,17415,2021-05-04,False,Reported
8097,27215,2023-12-30,False,Shortlisted
2409,61140,2021-10-23,False,Shortlisted
1302,4409,2024-09-10,False,Contact Agent
4686,101239,2025-01-31,True,Contact Agent
4664,147570,2023-06-10,False,Contact Agent
8939,57879,2023-03-17,False,Reported
6037,32315,2024-12-01,True,Contact Agent
643,155090,2025-03-16,False,Reported
563,115699,2020-08-26,True,Shortlisted
1931,22091,2023-06-19,False,Contact Agent
6415,159514,2021-06-11,False,Contact Agent
3399,122576,2021-02-17,True,Contact Agent
8472,186117,2025-03-08,False,Contact Agent
3728,57944,2020-03-10,False,Contact Agent
8978,23088,2020-03-30,False,Shortlisted
1610,37844,2023-11-21,False,Reported
7593,174446,2023-04-27,False,Shortlisted
4526,150957,2022-01-27,True,Reported
7153,12099,2022-12-28,True,Contact Agent
7507,18742,2020-01-25,False,Contact Agent
7603,148702,2021-03-15,True,Reported
9410,88937,2021-01-02,True,Shortlisted
1417,74653,2020-03-24,True,Shortlisted
5936,70451,2021-10-21,False,Reported
3769,156888,2022-10-25,True,Contact Agent
3317,110125,2021-04-19,True,Contact Agent
4222,91824,2020-08-14,False,Reported
8435,35650,2024-07-28,True,Contact Agent
1778,40686,2024-04-16,False,Contact Agent
4673,74414,2024-11-21,False,Shortlisted
1332,129449,2021-02-20,False,Contact Agent
9277,168675,2021-07-20,False,Contact Agent
7352,136125,2024-03-13,False,Contact Agent
502,176094,2021-07-29,False,Contact Agent
5434,94675,2020-10-16,True,Contact Agent
3006,12180,2020-02-07,False,Reported
4021,96840,2020-09-21,True,Contact Agent
5842,15804,2020-10-07,False,Shortlisted
1564,92062,2023-06-24,False,Reported
1524,37080,2025-01-13,True,Shortlisted
7581,132634,2022-01-23,True,Shortlisted
7363,151147,2023-01-22,True,Contact Agent
1299,159695,2024-08-13,True,Contact Agent
5839,192565,2022-04-08,True,Reported
6171,166752,2024-10-03,False,Contact Agent
3730,22411,2022-04-24,True,Contact Agent
157,88468,2020-06-23,False,Contact Agent
2704,82025,2021-12-14,True,Contact Agent
8350,24,2022-08-18,True,Contact Agent
3156,136202,2020-08-11,True,Shortlisted
9124,103822,2020-08-23,False,Shortlisted
8073,63989,2021-09-25,False,Shortlisted
321,169481,2020-10-01,True,Contact Agent
2163,194055,2021-11-09,False,Shortlisted
5119,182180,2023-03-21,True,Shortlisted
2881,72085,2020-05-21,True,Contact Agent
4880,43809,2023-01-27,True,Reported
5778,2484,2022-06-10,True,Shortlisted
8931,123367,2022-11-08,False,Contact Agent
5345,178599,2024-03-10,False,Shortlisted
3000,138566,2024-09-24,True,Reported
9992,26377,2025-02-14,False,Contact Agent
8916,32725,2023-05-05,False,Shortlisted
5293,189103,2020-03-01,True,Reported
3819,77363,2024-09-20,False,Contact Agent
8475,139036,2024-03-12,True,Shortlisted
8252,28753,2024-02-04,False,Contact Agent
961,63113,2023-10-31,True,Contact Agent
8555,151468,2021-08-01,True,Reported
6411,124177,2021-08-26,False,Reported
4325,78303,2021-08-12,False,Reported
6214,51982,2020-07-22,False,Contact Agent
8223,115707,2021-04-08,False,Contact Agent
3700,122750,2020-05-14,False,Contact Agent
5433,148563,2020-08-31,False,Contact Agent
2796,190086,2020-12-16,False,Shortlisted
793,31820,2023-08-14,True,Reported
6823,145328,2021-10-19,False,Contact Agent
7750,77368,2022-12-19,False,Contact Agent
5643,112948,2021-10-28,True,Reported
7960,139902,2024-08-26,True,Shortlisted
2384,125886,2021-07-03,False,Contact Agent
8136,186577,2023-12-07,True,Contact Agent
9027,170022,2020-11-29,True,Contact Agent
1871,35807,2024-10-05,False,Shortlisted
9975,1658,2022-08-13,True,Reported
7268,117477,2023-10-16,True,Contact Agent
6371,159204,2024-12-04,False,Contact Agent
8490,123955,2023-06-17,False,Shortlisted
2942,104001,2021-11-26,True,Contact Agent
1826,66000,2020-02-09,True,Shortlisted
3433,180971,2023-04-06,False,Contact Agent
5347,29427,2020-10-10,True,Contact Agent
9571,174611,2020-12-27,True,Reported
5555,56697,2020-12-23,False,Contact Agent
9403,164396,2024-08-26,True,Contact Agent
6073,56031,2024-03-18,False,Shortlisted
3875,54910,2025-03-16,False,Shortlisted
8050,12718,2023-07-11,False,Reported
6766,95351,2022-02-26,False,Contact Agent
1626,111590,2021-06-05,True,Contact Agent
4885,46200,2021-07-04,False,Contact Agent
4720,174761,2020-02-20,False,Contact Agent
463,42247,2022-03-24,False,Reported
5302,83661,2022-07-20,False,Contact Agent
2302,18198,2020-06-13,True,Reported
8744,157332,2023-05-02,True,Reported
9709,94687,2022-07-15,True,Reported
6291,22182,2024-01-10,False,Contact Agent
5738,57834,2024-08-23,True,Shortlisted
6409,187850,2022-05-11,True,Shortlisted
1131,184611,2021-12-16,True,Contact Agent
977,79168,2024-08-07,False,Contact Agent
1023,142016,2023-11-18,False,Shortlisted
5674,197516,2022-02-21,True,Contact Agent
1543,128670,2024-02-25,True,Contact Agent
1828,45643,2021-03-01,True,Shortlisted
3830,130026,2020-08-17,False,Reported
9402,125670,2024-08-08,True,Reported
2479,32295,2022-05-25,True,Reported
5021,32796,2022-03-26,False,Contact Agent
9539,81218,2023-11-11,False,Contact Agent
9208,55176,2023-01-03,True,Reported
9091,178178,2023-04-01,True,Shortlisted
3377,57693,2024-07-17,True,Reported
9859,177984,2021-03-15,True,Contact Agent
9589,160072,2020-10-17,False,Contact Agent
7136,57771,2025-02-06,True,Contact Agent
4729,18100,2021-02-11,True,Contact Agent
3228,74548,2022-11-02,True,Reported
10,86358,2021-03-14,False,Reported
7539,65684,2020-04-13,False,Contact Agent
6095,109414,2021-02-07,True,Shortlisted
43,37873,2021-10-13,True,Contact Agent
346,199733,2024-08-06,True,Shortlisted
2039,120629,2020-05-24,True,Contact Agent
586,34028,2024-12-18,False,Contact Agent
101,188319,2023-09-10,False,Shortlisted
1897,79149,2022-07-01,True,Contact Agent
9466,23933,2023-03-19,True,Contact Agent
7880,160371,2025-03-08,True,Contact Agent
6765,11656,2021-08-08,True,Reported
3901,13232,2021-06-11,False,Shortlisted
3080,158203,2022-01-13,True,Contact Agent
2867,60301,2022-06-12,True,Contact Agent
5884,186592,2023-01-10,True,Contact Agent
7515,46761,2021-09-30,False,Reported
5721,16811,2025-01-25,False,Reported
2680,4073,2021-05-05,True,Contact Agent
8315,41819,2024-06-30,True,Contact Agent
2699,60690,2020-09-25,True,Shortlisted
4774,9666,2020-09-23,True,Contact Agent
3251,1308,2022-03-15,False,Reported
4349,158664,2021-08-03,True,Reported
397,156776,2021-01-24,True,Contact Agent
8193,84140,2022-07-14,True,Contact Agent
3454,133745,2023-05-29,False,Contact Agent
9330,111197,2020-11-15,False,Shortlisted
5924,38561,2022-08-15,True,Reported
1303,37391,2023-06-03,False,Shortlisted
5064,66160,2024-09-26,False,Reported
2060,108084,2021-01-10,False,Shortlisted
2277,90117,2024-10-06,True,Shortlisted
6014,141446,2024-10-19,True,Contact Agent
6588,145099,2021-07-11,True,Shortlisted
3369,37507,2022-08-14,False,Reported
6524,94506,2021-09-19,False,Contact Agent
537,16114,2024-06-18,True,Contact Agent
19,150806,2023-01-08,False,Shortlisted
5248,110255,2023-05-15,False,Reported
4111,88182,2025-03-14,True,Shortlisted
2892,33493,2020-12-07,False,Reported
1966,125294,2020-10-02,True,Contact Agent
8409,57868,2023-06-16,True,Shortlisted
9548,74908,2021-04-13,True,Shortlisted
2528,94197,2024-04-25,True,Shortlisted
1757,199960,2023-10-01,False,Contact Agent
7005,2118,2021-03-18,True,Reported
2651,112090,2022-09-17,False,Reported
9286,6181,2022-09-02,True,Contact Agent
1008,28817,2020-02-16,False,Reported
9896,8389,2021-09-30,False,Contact Agent
4170,51555,2024-02-05,True,Reported
6718,134599,2021-08-24,True,Contact Agent
787,27143,2020-06-06,False,Shortlisted
1980,60314,2020-10-08,True,Contact Agent
3732,109170,2023-06-03,False,Contact Agent
5000,147122,2021-01-05,True,Contact Agent
561,15732,2023-04-04,True,Reported
1412,158957,2022-04-17,False,Contact Agent
6240,17867,2021-12-22,False,Shortlisted
1452,196525,2022-09-01,False,Shortlisted
6802,31887,2022-09-19,False,Reported
8854,12584,2021-04-20,True,Contact Agent
3589,114645,2024-05-31,True,Reported
6380,351,2020-09-23,True,Contact Agent
8851,147761,2023-05-26,False,Reported
7602,194937,2023-03-07,True,Contact Agent
3261,162778,2024-01-23,False,Contact Agent
200,110179,2024-04-20,True,Contact Agent
3063,55881,2023-03-14,True,Contact Agent
7406,69075,2024-03-31,False,Reported
2542,150411,2023-11-02,False,Reported
8491,183162,2024-04-17,False,Contact Agent
9955,33609,2022-10-02,True,Contact Agent
8576,37294,2022-04-11,False,Shortlisted
8722,73682,2024-03-25,True,Shortlisted
7269,189494,2020-04-12,False,Shortlisted
7454,80447,2020-12-03,False,Contact Agent
9460,191402,2020-11-30,False,Reported
848,87460,2020-09-05,True,Shortlisted
4697,194063,2022-11-16,True,Contact Agent
6618,188862,2023-06-13,True,Contact Agent
8467,183570,2023-12-20,True,Contact Agent
3041,128251,2024-03-28,False,Contact Agent
7298,49676,2020-05-19,True,Reported
2245,91578,2020-05-13,False,Contact Agent
7580,85206,2025-01-28,False,Shortlisted
1543,48091,2022-11-30,True,Contact Agent
2599,189768,2024-03-31,False,Reported
269,96735,2020-04-06,True,Contact Agent
3070,104733,2024-03-09,True,Shortlisted
9940,162433,2023-06-07,True,Contact Agent
919,120552,2021-11-16,False,Contact Agent
5425,3557,2023-08-26,False,Reported
2098,37636,2024-07-15,False,Contact Agent
3081,54303,2024-10-26,False,Reported
235,70891,2020-04-11,False,Reported
4061,17952,2024-10-15,False,Contact Agent
9222,19239,2020-04-25,False,Contact Agent
156,36212,2021-12-07,False,Contact Agent
3273,71621,2020-07-02,True,Shortlisted
1317,3573,2020-01-22,True,Shortlisted
1167,194673,2024-09-06,True,Reported
9273,18059,2023-08-26,False,Reported
2893,188067,2024-08-11,True,Reported
3817,34508,2020-09-02,True,Contact Agent
4425,196364,2021-05-17,False,Contact Agent
8235,6240,2023-06-29,True,Contact Agent
1763,120752,2020-12-28,False,Shortlisted
7983,93412,2024-11-21,True,Contact Agent
1510,126640,2023-01-09,True,Shortlisted
4512,56920,2022-01-03,False,Contact Agent
6828,107845,2020-08-10,True,Contact Agent
7170,149867,2021-09-29,True,Contact Agent
3784,185438,2024-09-20,False,Reported
5251,22015,2024-01-26,True,Contact Agent
1866,126681,2022-05-09,False,Shortlisted
3238,109290,2022-12-31,True,Contact Agent
6506,159841,2024-01-12,False,Reported
7863,155884,2020-09-19,True,Contact Agent
7795,79054,2022-12-13,True,Contact Agent
4003,34825,2020-06-11,False,Contact Agent
7007,136609,2022-09-19,False,Contact Agent
4212,4220,2024-02-25,False,Contact Agent
9883,2835,2022-05-22,True,Contact Agent
9344,36509,2024-04-06,True,Reported
5397,27524,2024-04-29,True,Contact Agent
6758,1108,2024-10-12,False,Contact Agent
8228,193356,2022-05-23,True,Reported
8228,160120,2020-09-13,False,Contact Agent
4023,92095,2021-05-18,True,Shortlisted
5178,102602,2024-08-19,True,Contact Agent
9822,103451,2025-03-19,False,Shortlisted
5587,25555,2024-11-18,True,Shortlisted
7395,137255,2021-04-06,False,Shortlisted
4146,997,2023-03-13,False,Contact Agent
3584,110546,2020-09-07,True,Contact Agent
7533,31094,2021-05-29,False,Contact Agent
4559,168251,2023-08-24,True,Reported
4686,190497,2024-09-03,True,Shortlisted
9359,49120,2021-05-02,False,Contact Agent
1754,109811,2021-12-24,True,Reported
6199,49705,2023-06-03,True,Shortlisted
6458,81871,2023-05-12,False,Reported
9265,125793,2021-02-17,True,Contact Agent
2757,157160,2023-11-08,False,Contact Agent
5481,74534,2023-06-04,False,Contact Agent
505,51520,2022-06-08,True,Contact Agent
6563,150767,2022-06-25,False,Contact Agent
2517,71651,2023-07-24,True,Shortlisted
2108,110568,2022-06-14,True,Reported
1445,96626,2025-02-11,True,Contact Agent
5053,83052,2021-12-22,True,Reported
9113,69437,2023-05-05,True,Contact Agent
4876,185123,2020-12-20,True,Shortlisted
2234,110941,2023-04-24,True,Shortlisted
